24.9896, 30.341, 41.1507, 46.9044, 37.2952, 29.5842, 40.3361, 31.8301, 37.4734, 34.8204, 36.5951, 35.1777, 28.7652, 21.5957, 15.9899, 12.1984, 9.74125, 8.12341, 7.01068, 6.20606, 5.597, 5.11808, 4.72977, 4.40713, 4.13373, 3.89831, 3.69292, 3.51176, 3.35047, 3.20574, 3.07499, 2.95617, 2.84761, 2.74799, 2.65619, 2.57128, 2.4925, 2.41917, 2.35074, 2.28672, 2.2267, 2.1703, 2.1172, 2.06712, 2.01982, 1.97507, 1.93266, 1.89244, 1.85422, 1.81788, 1.78329, 1.75032, 1.71887, 1.68884, 1.66014, 1.6327, 1.60644, 1.58128, 1.55718, 1.53406, 1.51187, 1.49058, 1.47012, 1.45046, 1.43156, 1.41338, 1.39588, 1.37904, 1.36283, 1.34721, 1.33216, 1.31766, 1.30368, 1.2902, 1.2772, 1.26466, 1.25256, 1.2409, 1.22964, 1.21878, 1.2083, 1.19819, 1.18843, 1.17902, 1.16994, 1.16117, 1.15272, 1.14458, 1.13672, 1.12915, 1.12185, 1.11482, 1.10805, 1.10154, 1.09527, 1.08924, 1.08344, 1.07788, 1.07254, 1.06741, 1.0625, 1.0578, 1.0533, 1.04901, 1.04491, 1.041, 1.03728, 1.03375, 1.03041, 1.02724, 1.02425, 1.02144, 1.01879, 1.01632, 1.01402, 1.01189, 1.00992, 1.00811, 1.00647, 1.00498, 1.00366, 1.00249, 1.00148, 1.00063, 0.999931, 0.99939, 0.999004, 0.998772, 
2.18049, 2.36105, 2.9131, 3.90794, 5.55653, 8.29944, 12.8865, 20.2468, 30.5676, 40.8396, 42.4062, 30.3779, 37.0227, 36.2229, 37.0648, 30.3579, 42.1721, 40.856, 30.9204, 20.8076, 13.5269, 8.95432, 6.20276, 4.52908, 3.47098, 2.76926, 2.28181, 1.92921, 1.66532, 1.46216, 1.30201, 1.17322, 1.06785, 0.980361, 0.906771, 0.844156, 0.790331, 0.743636, 0.70279, 0.66679, 0.634845, 0.606319, 0.580702, 0.557576, 0.536598, 0.517484, 0.499997, 0.483938, 0.469139, 0.455458, 0.442771, 0.430975, 0.419978, 0.409701, 0.400077, 0.391044, 0.382551, 0.374551, 0.367002, 0.359868, 0.353117, 0.346719, 0.340648, 0.334881, 0.329396, 0.324174, 0.319198, 0.314452, 0.309922, 0.305594, 0.301456, 0.297498, 0.293709, 0.290081, 0.286604, 0.28327, 0.280073, 0.277005, 0.274061, 0.271234, 0.268519, 0.265911, 0.263406, 0.260998, 0.258685, 0.256461, 0.254324, 0.25227, 0.250296, 0.248399, 0.246576, 0.244825, 0.243144, 0.241529, 0.239979, 0.238493, 0.237067, 0.2357, 0.234391, 0.233137, 0.231938, 0.230792, 0.229698, 0.228654, 0.22766, 0.226713, 0.225814, 0.224961, 0.224153, 0.22339, 0.22267, 0.221993, 0.221358, 0.220765, 0.220212, 0.2197, 0.219228, 0.218796, 0.218402, 0.218047, 0.21773, 0.217451, 0.21721, 0.217006, 0.21684, 0.216711, 0.216619, 0.216563, 
1.8613, 1.88404, 1.95316, 2.07161, 2.24526, 2.48444, 2.80664, 3.24129, 3.83864, 4.68654, 5.94205, 7.88562, 10.9916, 15.941, 23.3297, 32.6133, 40.2046, 39.3997, 31.5354, 36.9868, 35.1255, 36.4162, 32.4383, 39.8683, 38.4087, 30.0383, 21.2874, 14.7969, 10.6017, 8.00182, 6.36799, 5.29613, 4.55553, 4.01803, 3.61112, 3.2922, 3.03507, 2.82292, 2.64453, 2.49214, 2.36023, 2.24474, 2.14265, 2.05165, 1.96994, 1.89611, 1.82901, 1.76773, 1.71151, 1.65973, 1.61186, 1.56745, 1.52615, 1.48762, 1.45159, 1.41782, 1.3861, 1.35625, 1.32811, 1.30154, 1.27641, 1.25262, 1.23005, 1.20862, 1.18825, 1.16887, 1.15041, 1.13282, 1.11603, 1.09999, 1.08467, 1.07002, 1.056, 1.04258, 1.02973, 1.01741, 1.0056, 0.994275, 0.983407, 0.972976, 0.962963, 0.953348, 0.944113, 0.935242, 0.926721, 0.918533, 0.910667, 0.903109, 0.895847, 0.888872, 0.882171, 0.875737, 0.869558, 0.863628, 0.857937, 0.852479, 0.847246, 0.842231, 0.837428, 0.832831, 0.828435, 0.824234, 0.820223, 0.816398, 0.812754, 0.809287, 0.805993, 0.802869, 0.799911, 0.797116, 0.794481, 0.792004, 0.789681, 0.78751, 0.785489, 0.783617, 0.78189, 0.780308, 0.778868, 0.77757, 0.776411, 0.775392, 0.774511, 0.773766, 0.773158, 0.772686, 0.772349, 0.772147, 
1.23788, 1.2437, 1.2613, 1.29115, 1.33405, 1.39125, 1.46456, 1.55656, 1.6709, 1.8128, 1.9898, 2.21307, 2.49966, 2.87645, 3.38772, 4.10944, 5.17711, 6.83686, 9.52505, 13.9357, 20.8789, 30.4233, 39.7454, 41.2464, 31.3995, 36.5311, 35.9078, 36.6869, 31.2412, 40.8018, 40.0475, 31.3628, 22.001, 14.9605, 10.3812, 7.54983, 5.79084, 4.65827, 3.89334, 3.35138, 2.95073, 2.64376, 2.40146, 2.20546, 2.04362, 1.90769, 1.79184, 1.69187, 1.60467, 1.52789, 1.45974, 1.39881, 1.34399, 1.29438, 1.24926, 1.20803, 1.17021, 1.13538, 1.10319, 1.07336, 1.04563, 1.01979, 0.995646, 0.973045, 0.951842, 0.931915, 0.913154, 0.895462, 0.878755, 0.862955, 0.847996, 0.833814, 0.820355, 0.807571, 0.795414, 0.783846, 0.772828, 0.762327, 0.752311, 0.742754, 0.733628, 0.724911, 0.716579, 0.708614, 0.700996, 0.693708, 0.686734, 0.68006, 0.673671, 0.667555, 0.661701, 0.656097, 0.650733, 0.645599, 0.640686, 0.635987, 0.631493, 0.627197, 0.623092, 0.619172, 0.615431, 0.611863, 0.608463, 0.605227, 0.602149, 0.599225, 0.596452, 0.593826, 0.591343, 0.588999, 0.586793, 0.58472, 0.58278, 0.580968, 0.579283, 0.577722, 0.576285, 0.574968, 0.573772, 0.572693, 0.571731, 0.570885, 0.570154, 0.569537, 0.569032, 0.568641, 0.568362, 0.568194, 
1.95455, 1.95687, 1.96389, 1.97572, 1.99255, 2.01468, 2.04249, 2.07651, 2.1174, 2.16602, 2.22347, 2.29116, 2.37092, 2.46514, 2.57703, 2.71091, 2.87278, 3.07118, 3.31858, 3.63391, 4.04696, 4.60657, 5.39616, 6.5625, 8.3647, 11.2385, 15.8155, 22.6959, 31.5803, 39.5302, 40.117, 31.8501, 36.3031, 36.0321, 36.0479, 32.0505, 40.9923, 39.1274, 29.9718, 20.6869, 13.9276, 9.61472, 6.9678, 5.31856, 4.24601, 3.51193, 2.98459, 2.58968, 2.28361, 2.03966, 1.84069, 1.67532, 1.53567, 1.41615, 1.31269, 1.22226, 1.14253, 1.07171, 1.00839, 0.951451, 0.899975, 0.853223, 0.810581, 0.771539, 0.73567, 0.70261, 0.672051, 0.643728, 0.617413, 0.592908, 0.570041, 0.54866, 0.528634, 0.509845, 0.492188, 0.475572, 0.459914, 0.445141, 0.431186, 0.41799, 0.405499, 0.393663, 0.382441, 0.37179, 0.361675, 0.352062, 0.342921, 0.334225, 0.325948, 0.318066, 0.310558, 0.303405, 0.296588, 0.290091, 0.283897, 0.277994, 0.272367, 0.267005, 0.261896, 0.25703, 0.252398, 0.24799, 0.243798, 0.239815, 0.236033, 0.232447, 0.22905, 0.225836, 0.222801, 0.21994, 0.217248, 0.214721, 0.212356, 0.21015, 0.208099, 0.206201, 0.204452, 0.202852, 0.201397, 0.200086, 0.198917, 0.197889, 0.197, 0.19625, 0.195638, 0.195162, 0.194823, 0.194619, 
1.65449, 1.65576, 1.65958, 1.666, 1.67507, 1.68691, 1.70163, 1.7194, 1.74044, 1.76499, 1.79337, 1.82597, 1.86325, 1.90579, 1.95427, 2.00959, 2.07282, 2.14532, 2.22887, 2.32571, 2.43886, 2.57234, 2.73169, 2.92474, 3.16288, 3.46325, 3.85274, 4.3753, 5.10609, 6.17852, 7.83337, 10.4925, 14.8116, 21.515, 30.545, 39.0824, 40.1805, 31.8647, 36.7161, 35.1478, 37.1056, 31.2629, 39.8064, 40.3008, 32.3988, 23.0594, 15.7358, 10.8651, 7.81843, 5.91429, 4.68356, 3.84934, 3.25596, 2.81544, 2.47647, 2.20784, 1.98976, 1.80916, 1.65708, 1.52724, 1.41505, 1.31711, 1.23087, 1.15433, 1.08595, 1.02447, 0.968918, 0.91847, 0.872461, 0.830335, 0.791629, 0.755948, 0.722959, 0.692376, 0.663953, 0.637476, 0.612761, 0.589644, 0.567984, 0.547654, 0.528543, 0.510553, 0.493595, 0.47759, 0.462469, 0.448166, 0.434627, 0.421797, 0.409632, 0.398088, 0.387127, 0.376713, 0.366816, 0.357406, 0.348456, 0.339941, 0.331841, 0.324133, 0.316801, 0.309825, 0.303192, 0.296885, 0.290893, 0.285203, 0.279803, 0.274685, 0.269837, 0.265253, 0.260924, 0.256842, 0.253002, 0.249398, 0.246023, 0.242875, 0.239947, 0.237236, 0.234738, 0.232451, 0.230372, 0.228497, 0.226826, 0.225355, 0.224083, 0.22301, 0.222133, 0.221452, 0.220966, 0.220674, 
0.229703, 0.230522, 0.232973, 0.237046, 0.242724, 0.24999, 0.258829, 0.269232, 0.281204, 0.294762, 0.309943, 0.326808, 0.34544, 0.365955, 0.388502, 0.413268, 0.440487, 0.470451, 0.503515, 0.540121, 0.58081, 0.626256, 0.677303, 0.73501, 0.800732, 0.876216, 0.963751, 1.06639, 1.18827, 1.33515, 1.51526, 1.74064, 2.02965, 2.41127, 2.9333, 3.67811, 4.79284, 6.54459, 9.40428, 14.1112, 21.4986, 31.5295, 40.9633, 41.5053, 30.2541, 37.4832, 35.4779, 37.4397, 30.3357, 41.5069, 40.8027, 31.3357, 21.3706, 14.0749, 9.44735, 6.64669, 4.93744, 3.85405, 3.13342, 2.63088, 2.26555, 1.9905, 1.77731, 1.608, 1.47076, 1.35756, 1.26279, 1.18241, 1.11347, 1.05374, 1.00153, 0.955546, 0.914748, 0.878325, 0.845623, 0.81611, 0.789351, 0.764986, 0.742716, 0.722288, 0.703492, 0.686145, 0.670094, 0.655206, 0.641365, 0.628472, 0.616441, 0.605194, 0.594664, 0.584793, 0.575527, 0.566821, 0.558632, 0.550923, 0.543661, 0.536816, 0.530361, 0.524271, 0.518524, 0.513099, 0.50798, 0.503149, 0.498591, 0.494292, 0.49024, 0.486423, 0.48283, 0.479453, 0.476282, 0.473309, 0.470526, 0.467928, 0.465507, 0.463258, 0.461177, 0.459257, 0.457496, 0.455888, 0.454432, 0.453123, 0.451959, 0.450937, 0.450056, 0.449313, 0.448708, 0.448238, 0.447903, 0.447702, 
1.30055, 1.30115, 1.30295, 1.30597, 1.31021, 1.3157, 1.32246, 1.33054, 1.33998, 1.35082, 1.36313, 1.37698, 1.39246, 1.40964, 1.42865, 1.4496, 1.47264, 1.49793, 1.52566, 1.55604, 1.58932, 1.62579, 1.6658, 1.70973, 1.75805, 1.81131, 1.87018, 1.93544, 2.00806, 2.08924, 2.18044, 2.28352, 2.40084, 2.53549, 2.69155, 2.87452, 3.09207, 3.35514, 3.67989, 4.09114, 4.62861, 5.35877, 6.39726, 7.94954, 10.3729, 14.226, 20.1519, 28.2268, 36.4208, 39.4381, 34.5198, 34.9795, 35.5403, 36.1718, 33.135, 37.286, 39.4471, 33.9971, 25.5432, 18.1012, 12.8401, 9.44442, 7.29174, 5.89213, 4.94039, 4.26124, 3.75503, 3.3637, 3.052, 2.79765, 2.58593, 2.40681, 2.25318, 2.1199, 2.00312, 1.89994, 1.80811, 1.72586, 1.65177, 1.5847, 1.52372, 1.46806, 1.41706, 1.3702, 1.32701, 1.2871, 1.25015, 1.21585, 1.18395, 1.15424, 1.12653, 1.10064, 1.07642, 1.05374, 1.03249, 1.01256, 0.993844, 0.976269, 0.959756, 0.944235, 0.929644, 0.915926, 0.903031, 0.890911, 0.879525, 0.868833, 0.858801, 0.849397, 0.840591, 0.832356, 0.824668, 0.817506, 0.810847, 0.804675, 0.798972, 0.793723, 0.788915, 0.784533, 0.780568, 0.77701, 0.773849, 0.771077, 0.768689, 0.766677, 0.765038, 0.763767, 0.762862, 0.762319, 
0.158755, 0.158914, 0.159392, 0.160191, 0.161314, 0.162768, 0.16456, 0.166698, 0.169194, 0.172061, 0.175314, 0.178972, 0.183056, 0.187589, 0.192601, 0.198122, 0.204191, 0.210848, 0.218143, 0.226132, 0.234877, 0.244454, 0.254946, 0.266453, 0.279088, 0.292984, 0.308297, 0.325211, 0.343941, 0.364745, 0.387928, 0.41386, 0.442989, 0.475859, 0.513145, 0.555683, 0.604527, 0.661017, 0.726883, 0.804393, 0.896569, 1.00751, 1.14294, 1.31099, 1.52361, 1.799, 2.16589, 2.67171, 3.39822, 4.49186, 6.21961, 9.05593, 13.7559, 21.1957, 31.4083, 41.166, 41.8848, 30.0224, 37.5736, 35.5949, 37.5712, 30.0272, 41.8835, 41.1563, 31.3983, 21.1907, 13.757, 9.06208, 6.2297, 4.505, 3.41385, 2.68949, 2.1856, 1.8205, 1.5468, 1.33578, 1.16928, 1.03535, 0.925845, 0.835063, 0.7589, 0.694335, 0.639101, 0.591469, 0.550097, 0.513932, 0.482135, 0.454033, 0.429079, 0.406824, 0.3869, 0.368998, 0.352859, 0.338268, 0.325038, 0.313014, 0.30206, 0.29206, 0.282915, 0.274537, 0.26685, 0.259789, 0.253295, 0.247318, 0.241812, 0.236737, 0.232059, 0.227746, 0.223771, 0.220108, 0.216736, 0.213635, 0.210787, 0.208177, 0.20579, 0.203615, 0.201641, 0.199857, 0.198254, 0.196826, 0.195564, 0.194464, 0.193521, 0.19273, 0.192087, 0.19159, 0.191237, 0.191025, 
0.823057, 0.823356, 0.824256, 0.825758, 0.827867, 0.83059, 0.833936, 0.837915, 0.842539, 0.847824, 0.853787, 0.860447, 0.867828, 0.875954, 0.884854, 0.89456, 0.905107, 0.916536, 0.928889, 0.942217, 0.956574, 0.97202, 0.988623, 1.00646, 1.02561, 1.04618, 1.06826, 1.09197, 1.11746, 1.14486, 1.17436, 1.20614, 1.24043, 1.27749, 1.3176, 1.36111, 1.40841, 1.45998, 1.51636, 1.57821, 1.6463, 1.72161, 1.80528, 1.89877, 2.00387, 2.12289, 2.25881, 2.41554, 2.59836, 2.81454, 3.07439, 3.39303, 3.79344, 4.31202, 5.00894, 5.98776, 7.43102, 9.65638, 13.1702, 18.6002, 26.2032, 34.5993, 39.4598, 36.597, 33.5321, 36.0771, 35.5797, 34.5931, 35.2179, 39.2683, 35.7258, 27.5937, 19.7538, 14.0269, 10.298, 7.94237, 6.42461, 5.40299, 4.68061, 4.14619, 3.73547, 3.40985, 3.14512, 2.92544, 2.74006, 2.58143, 2.44409, 2.32401, 2.21812, 2.12406, 2.03999, 1.96443, 1.89618, 1.83429, 1.77794, 1.72648, 1.67935, 1.63607, 1.59625, 1.55952, 1.52561, 1.49425, 1.46521, 1.43831, 1.41336, 1.39022, 1.36876, 1.34884, 1.33038, 1.31327, 1.29743, 1.28278, 1.26927, 1.25682, 1.24539, 1.23493, 1.2254, 1.21675, 1.20896, 1.20199, 1.19582, 1.19043, 1.1858, 1.1819, 1.17874, 1.17628, 1.17454, 1.17349, 
